MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
11.0,3.0,5.932900033715089,18.96052786458934,1.0,0.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,2.2596737867230705,2.440268378362637,14.145138012244155,14.145138012244155,4.0,2.0,8.0,8.0,2.0,7.799865873444875,2.0,3.0,2.0,3.0,4.0,1.0,4.0,11.336189720426251,1.0,0.0,9.666395816900367,12.505563961983455,5.0,2.0,1.0,3.0,12.429294356955962,0.0,0.0,12.429294356955962,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,7.0,0.7304631471189666,2.0,5.0,14.16246656706435,2.0,0.7304631471189666,10.292419534723528,3.0,4.0,2.0,9.525867697126678,4.492017742920502,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,4.0
14.0,4.0,6.314734756825906,20.15542409357321,1.0,0.0,3.0,3.0,1.0,0.0,2.0,19.0,4.0,4.0,4.0,6.0,2.6025944687727294,2.055641538058108,14.192206665778837,14.192206665778837,1.0,2.0,11.0,11.0,1.0,0.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,12.382690472200485,12.382690472200485,5.0,3.0,1.0,3.0,12.382690472200485,11.653830173770823,0.0,14.086243227218915,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.6025944687727294,7.0,0.7304631471189666,4.0,5.0,14.192206665778837,2.0,1.5409627556327752,12.271364745626231,3.0,3.0,2.0,8.013883697367245,5.392276337227255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,5.0
11.0,3.0,6.047663906109832,25.897771108114387,1.0,0.0,2.0,0.0,1.0,4.0,0.0,18.0,4.0,4.0,4.0,5.0,2.440268378362637,2.440268378362637,14.110233605762662,14.19064737641105,3.0,6.0,9.0,9.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,8.375577002227507,6.0,12.298208358761945,6.574446614595114,13.065429595673672,5.0,4.0,1.0,3.0,13.018128339745576,0.0,0.0,13.018128339745576,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,2.0,2.055641538058108,4.0,1.1943176378757767,3.0,5.0,14.110233605762662,1.0,1.1943176378757767,9.94551387609232,3.0,3.0,2.0,6.244955797756471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
14.0,3.0,6.491069783799412,20.528863564453204,1.0,0.0,2.0,3.0,1.0,4.0,2.0,24.0,4.0,4.0,4.0,6.0,2.6025944687727294,2.440268378362637,14.18127774085417,14.193765294899782,1.0,2.0,11.0,11.0,2.0,9.378068571428056,3.0,2.0,5.0,4.0,3.0,1.0,6.0,10.391511119178736,1.0,0.0,10.860282931010302,12.52811325381343,5.0,4.0,1.0,3.0,12.557947383684844,12.41124721675514,0.0,14.58247104349385,0.0,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,3.0,2.750250297485029,7.0,0.7304631471189666,4.0,5.0,14.18127774085417,3.0,1.5409627556327752,11.034998917701733,3.0,3.0,2.0,7.216434458396561,5.59142712460611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0
11.0,3.0,6.221213632878419,19.71220477890197,1.0,0.0,3.0,3.0,1.0,0.0,2.0,10.0,2.0,4.0,4.0,5.0,2.2596737867230705,2.2596737867230705,14.116604610212223,14.16403784586512,4.0,2.0,5.0,4.0,0.0,7.909100235945503,2.0,2.0,2.0,3.0,3.0,1.0,3.0,10.82666301420213,2.0,10.82666301420213,0.0,12.741052898781769,5.0,3.0,1.0,3.0,13.556849598572905,0.0,0.0,13.556849598572905,0.7304631471189666,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,6.0,0.7304631471189666,4.0,5.0,14.116604610212223,2.0,0.7304631471189666,9.308253470184335,3.0,3.0,2.0,8.93850105069204,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0
11.0,3.0,6.1236810031695965,19.149281414318718,1.0,0.0,3.0,3.0,1.0,2.0,2.0,11.0,4.0,4.0,4.0,5.0,2.055641538058108,2.440268378362637,14.154600081009745,14.154600081009745,1.0,2.0,8.0,13.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,10.496872282215678,1.0,0.0,8.780688591938043,11.561460487077868,5.0,2.0,1.0,3.0,11.561460487077868,0.0,0.0,11.561460487077868,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,2.0,2.055641538058108,7.0,0.0,0.0,5.0,14.154600081009745,1.0,0.7304631471189666,8.72889799237455,3.0,3.0,2.0,7.724358962810533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0
6.0,3.0,5.5270737381589985,18.63179325670199,1.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,4.0,4.0,4.0,2.0,2.440268378362637,2.440268378362637,14.063709530107962,14.193765294899782,1.0,2.0,5.0,4.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,11.987363555250518,11.987363555250518,4.0,3.0,0.0,3.0,11.987363555250518,10.723545901794507,0.0,13.397284106327616,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,4.0,2.055641538058108,7.0,0.0,0.0,2.0,14.1482947440103,1.0,1.1943176378757767,11.038947685692156,3.0,3.0,2.0,6.07328940298831,0.0,0.0,0.0,7.397497957722461,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0
11.0,3.0,7.1690048896756915,19.54264823872952,1.0,0.0,2.0,3.0,1.0,0.0,2.0,11.0,4.0,4.0,4.0,5.0,2.440268378362637,2.055641538058108,14.187526814497952,14.187526814497952,1.0,2.0,11.0,11.0,1.0,0.0,3.0,2.0,5.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,13.420522821140821,13.420522821140821,5.0,4.0,1.0,3.0,13.420522821140821,0.0,0.0,13.420522821140821,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,3.0,2.440268378362637,7.0,0.0,0.0,5.0,14.187526814497952,3.0,1.1943176378757767,10.621364021794726,3.0,3.0,2.0,6.65495044352145,7.483295642295591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0
11.0,3.0,7.338607270038526,22.58809924165166,1.0,0.0,3.0,3.0,1.0,2.0,2.0,14.0,4.0,4.0,4.0,5.0,1.8203341036428238,2.055641538058108,14.105448077134762,14.105448077134762,1.0,2.0,11.0,11.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,7.020909424392293,1.0,0.0,11.310952733962212,11.718228468762483,5.0,4.0,1.0,3.0,11.718228468762483,0.0,0.0,11.718228468762483,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,2.0,1.8203341036428238,7.0,0.0,0.0,2.0,14.105448077134762,1.0,1.1943176378757767,9.715841640087826,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0
11.0,3.0,6.789529331141852,21.380786150287992,1.0,0.0,3.0,3.0,1.0,0.0,2.0,23.0,4.0,4.0,4.0,5.0,2.750250297485029,2.055641538058108,14.192206665778837,14.193765294899782,1.0,2.0,12.0,12.0,2.0,9.140782843836698,4.0,2.0,5.0,5.0,3.0,4.0,1.0,0.0,1.0,0.0,14.36726931990413,14.36726931990413,5.0,4.0,1.0,3.0,14.36726931990413,0.0,0.0,14.36726931990413,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,4.0,2.6025944687727294,7.0,0.7304631471189666,5.0,5.0,14.193765294899782,3.0,1.5409627556327752,11.267216541031873,3.0,3.0,2.0,7.0878471178719655,6.615044151314694,0.0,0.0,7.368227644721959,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,5.0
14.0,3.0,6.2917110215767,19.876199404377772,1.0,0.0,3.0,3.0,1.0,0.0,2.0,18.0,4.0,4.0,4.0,6.0,2.440268378362637,2.055641538058108,14.146716717260457,14.146716717260457,4.0,2.0,9.0,9.0,2.0,9.018059074748715,2.0,2.0,2.0,4.0,3.0,1.0,4.0,9.666395816900367,1.0,0.0,11.396658166096783,12.54803181629703,5.0,4.0,1.0,3.0,12.538087168429465,11.724598476197201,0.0,14.217065913603108,0.0,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,2.0,2.6025944687727294,7.0,0.7304631471189666,3.0,5.0,14.146716717260457,3.0,1.1943176378757767,10.297452652874126,3.0,3.0,2.0,8.930417557876343,6.969460479809202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0
14.0,3.0,6.268453117386751,20.36054799825133,1.0,0.0,3.0,3.0,1.0,0.0,2.0,12.0,4.0,4.0,4.0,6.0,2.440268378362637,2.2596737867230705,14.165608453322646,14.165608453322646,1.0,2.0,9.0,9.0,2.0,9.322355249072935,3.0,2.0,2.0,4.0,3.0,3.0,6.0,9.841757100798832,1.0,0.0,9.628746849475789,11.531198590918454,5.0,3.0,1.0,3.0,12.585066747225241,11.531198590918454,0.0,14.154600081009745,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.440268378362637,7.0,0.7304631471189666,3.0,5.0,14.165608453322646,3.0,1.1943176378757767,10.6303862264031,3.0,3.0,2.0,0.0,6.314734756825906,0.0,8.059125775508376,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,4.0
11.0,4.0,5.684506656824126,18.598237927298484,1.0,2.0,3.0,3.0,1.0,0.0,2.0,19.0,4.0,4.0,4.0,5.0,2.2596737867230705,2.055641538058108,14.192206665778837,14.192206665778837,1.0,2.0,11.0,11.0,3.0,5.914940018959451,3.0,2.0,5.0,4.0,3.0,1.0,6.0,11.846383184934503,1.0,0.0,9.43946313972265,12.792276226358874,5.0,3.0,1.0,3.0,12.792276226358874,0.0,0.0,12.792276226358874,0.0,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,3.0,2.055641538058108,7.0,0.0,0.0,5.0,14.192206665778837,3.0,1.1943176378757767,10.616842895097365,3.0,3.0,2.0,0.0,7.020909424392293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,5.0
13.0,3.0,4.697012078927853,17.298629227369663,1.0,0.0,3.0,3.0,1.0,0.0,2.0,23.0,4.0,4.0,2.0,5.0,2.440268378362637,2.055641538058108,14.193765294899782,14.195323264382047,1.0,2.0,11.0,11.0,3.0,7.698683331012785,3.0,2.0,5.0,4.0,3.0,1.0,6.0,11.84331667166547,1.0,0.0,9.776483168029046,12.910399284114215,5.0,4.0,1.0,3.0,12.910399284114215,0.0,0.0,12.910399284114215,0.7304631471189666,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,3.0,2.2596737867230705,7.0,0.7304631471189666,4.0,5.0,14.195323264382047,2.0,1.1943176378757767,10.85191217685538,3.0,3.0,2.0,7.77494479144778,5.744420430279228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0
11.0,3.0,6.07328940298831,19.71714767712676,1.0,0.0,3.0,3.0,1.0,0.0,2.0,19.0,2.0,4.0,4.0,5.0,2.6025944687727294,2.055641538058108,14.195323264382047,14.196880574832942,1.0,2.0,11.0,11.0,3.0,6.02174235239564,3.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,13.238325468066865,13.238325468066865,5.0,4.0,1.0,3.0,13.238325468066865,0.0,0.0,13.238325468066865,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,3.0,2.2596737867230705,7.0,0.7304631471189666,4.0,5.0,14.195323264382047,3.0,1.5409627556327752,11.824856873317103,3.0,3.0,2.0,8.211557890737238,7.483295642295591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,8.0,5.0
13.0,3.0,5.357203202420049,19.006415593835015,1.0,0.0,3.0,3.0,1.0,0.0,2.0,12.0,4.0,4.0,3.0,5.0,2.2596737867230705,2.055641538058108,14.170316253871071,14.170316253871071,1.0,2.0,9.0,13.0,1.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,6.0,9.894095929689868,1.0,0.0,12.510587913259403,13.449358621954069,5.0,3.0,1.0,3.0,13.449358621954069,0.0,0.0,13.449358621954069,0.7304631471189666,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,3.0,2.055641538058108,7.0,0.0,0.0,5.0,14.170316253871071,2.0,1.1943176378757767,10.415781884252072,3.0,3.0,2.0,0.0,0.0,5.42678077191518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0
5.0,4.0,4.745132396064701,16.67854034328993,1.0,2.0,2.0,3.0,1.0,0.0,2.0,19.0,4.0,4.0,3.0,6.0,2.440268378362637,2.055641538058108,14.192206665778837,14.193765294899782,1.0,2.0,4.0,5.0,1.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,10.847718285666259,10.847718285666259,5.0,4.0,1.0,3.0,10.847718285666259,10.847718285666259,0.0,12.764431121777944,0.0,0.0,1.1943176378757767,0.7304631471189666,1.1943176378757767,0.7304631471189666,3.0,2.055641538058108,7.0,0.0,0.0,2.0,14.192206665778837,2.0,1.1943176378757767,10.410943347638753,3.0,3.0,2.0,0.0,5.494161288893169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,5.0
6.0,3.0,6.148460831341732,19.78823668132239,1.0,0.0,2.0,2.0,1.0,0.0,2.0,10.0,4.0,4.0,4.0,2.0,2.2596737867230705,2.440268378362637,14.12296456685685,14.153024760995686,1.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,10.74097393831022,1.0,0.0,9.118180873967548,11.867768587390184,5.0,2.0,1.0,3.0,12.356517601922222,10.946836606797339,0.0,13.741484514388235,0.0,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.440268378362637,7.0,0.7304631471189666,4.0,5.0,14.12296456685685,2.0,1.1943176378757767,9.951171656935063,3.0,3.0,2.0,0.0,0.0,0.0,0.0,7.15298821355506,0.0,0.0,4.0,0.0,0.0,2.0,3.0,4.0,4.0
11.0,3.0,5.911001911137741,19.06039951062208,1.0,0.0,2.0,3.0,1.0,2.0,2.0,10.0,4.0,4.0,4.0,5.0,1.8203341036428238,1.8203341036428238,14.13723429091449,14.13723429091449,1.0,2.0,8.0,8.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,10.801205632825267,1.0,0.0,8.54874312625216,11.699043042488054,5.0,2.0,1.0,3.0,11.699043042488054,0.0,0.0,11.699043042488054,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.055641538058108,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0
11.0,3.0,5.9624351379726805,19.801597721873925,1.0,0.0,2.0,3.0,1.0,0.0,2.0,6.0,4.0,4.0,4.0,5.0,2.055641538058108,2.055641538058108,14.1308990400563,14.1308990400563,1.0,2.0,4.0,5.0,2.0,4.545285536716194,2.0,3.0,2.0,3.0,3.0,1.0,4.0,10.00715768738887,1.0,0.0,9.905600473990324,11.775113743156055,5.0,2.0,1.0,3.0,11.831021744455525,0.0,0.0,11.831021744455525,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.055641538058108,7.0,0.0,0.0,2.0,14.135651502935826,1.0,0.7304631471189666,8.864879392672357,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,4.0
9.0,3.0,5.684506656824126,19.339020814045252,1.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,4.0,4.0,6.0,2.2596737867230705,2.440268378362637,14.047528636178493,14.187526814497952,1.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,11.139905219055976,11.139905219055976,5.0,4.0,1.0,2.0,11.139905219055976,11.139905219055976,0.0,13.088841337933168,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.440268378362637,7.0,0.0,0.0,2.0,14.187526814497952,1.0,0.7304631471189666,9.616086912297321,3.0,3.0,2.0,0.0,0.0,0.0,0.0,8.684972117808226,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0
14.0,3.0,7.020909424392293,21.707787923671642,1.0,0.0,3.0,3.0,1.0,0.0,2.0,16.0,4.0,4.0,4.0,6.0,2.6025944687727294,2.055641538058108,14.192206665778837,14.192206665778837,1.0,2.0,11.0,11.0,1.0,0.0,3.0,2.0,5.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,12.340715388040307,12.340715388040307,5.0,4.0,1.0,3.0,12.340715388040307,11.640795289083194,0.0,14.054009588144751,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.6025944687727294,7.0,0.7304631471189666,4.0,5.0,14.192206665778837,2.0,1.1943176378757767,11.089833031012313,4.0,3.0,2.0,0.0,5.392276337227255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,8.0,5.0
3.0,3.0,5.5270737381589985,17.72001330911933,1.0,1.0,3.0,2.0,1.0,0.0,2.0,8.0,4.0,4.0,0.0,6.0,2.055641538058108,2.2596737867230705,14.042660370630959,14.182841004523032,1.0,2.0,11.0,11.0,1.0,0.0,2.0,1.0,5.0,3.0,2.0,1.0,3.0,8.211557890737238,1.0,0.0,10.607780484836361,11.438661292884955,5.0,4.0,0.0,3.0,11.940047219715815,11.438661292884955,0.0,13.709584496453328,0.7304631471189666,0.0,1.1943176378757767,0.0,2.2596737867230705,0.7304631471189666,1.0,2.750250297485029,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920955300440633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0
6.0,3.0,5.684506656824126,20.40416433250473,1.0,0.0,3.0,3.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,2.055641538058108,1.8203341036428238,14.102254250439458,14.195323264382047,1.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,8.962610178176034,1.0,0.0,10.147931683722206,11.396658166096783,5.0,3.0,1.0,3.0,12.518109884335797,10.598691053386194,0.0,13.709584496453328,0.0,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.0,2.6025944687727294,5.0,0.7304631471189666,4.0,5.0,14.102254250439458,1.0,0.7304631471189666,8.873157741448868,3.0,3.0,2.0,0.0,0.0,0.0,0.0,7.620056264664793,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,4.0
14.0,3.0,5.8736751581934215,21.98566637155597,1.0,0.0,2.0,3.0,1.0,2.0,2.0,13.0,8.0,4.0,4.0,6.0,2.440268378362637,2.440268378362637,14.146716717260457,14.173451442269636,1.0,2.0,9.0,9.0,2.0,4.697012078927853,2.0,2.0,2.0,3.0,3.0,1.0,5.0,11.490400541121296,1.0,0.0,0.0,11.490400541121296,5.0,1.0,1.0,3.0,13.238325468066865,11.490400541121296,0.0,14.572633580541517,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.750250297485029,7.0,0.7304631471189666,3.0,5.0,14.146716717260457,3.0,1.1943176378757767,10.463745203158789,3.0,3.0,2.0,0.0,8.604063356421523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0
11.0,3.0,6.221213632878419,19.71220477890197,1.0,0.0,3.0,3.0,1.0,0.0,2.0,10.0,4.0,4.0,4.0,5.0,2.2596737867230705,2.055641538058108,14.10863912353132,14.10863912353132,4.0,2.0,8.0,8.0,3.0,8.492259095309958,2.0,2.0,2.0,3.0,3.0,1.0,6.0,12.84502328410502,1.0,0.0,7.200726558523307,13.131009605852379,5.0,2.0,1.0,3.0,13.579071983237592,0.0,0.0,13.579071983237592,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.440268378362637,7.0,1.1943176378757767,4.0,5.0,14.10863912353132,3.0,1.1943176378757767,9.824099910282289,3.0,3.0,2.0,6.844946025203906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0
10.0,3.0,4.838059349133916,18.970227179981634,1.0,0.0,2.0,3.0,1.0,4.0,2.0,11.0,4.0,4.0,4.0,4.0,2.2596737867230705,2.2596737867230705,14.15774869634931,14.15774869634931,1.0,2.0,8.0,8.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,11.571484826325582,1.0,0.0,7.920955300440633,12.133807288956845,5.0,2.0,1.0,3.0,12.133807288956845,0.0,0.0,12.133807288956845,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2.0,2.2596737867230705,7.0,0.0,0.0,2.0,14.15774869634931,1.0,1.1943176378757767,10.68838996487107,3.0,3.0,2.0,7.020909424392293,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,4.0,4.0
6.0,1.0,6.098626104970388,21.160507778647517,1.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,4.0,4.0,4.0,2.0,2.055641538058108,2.055641538058108,14.103851511653946,14.103851511653946,1.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,9.835883259370169,1.0,0.0,10.221051196470764,11.861672733907639,5.0,2.0,1.0,2.0,11.861672733907639,10.942769292012862,0.0,13.416660270967371,0.0,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,0.7304631471189666,2.0,2.2596737867230705,7.0,0.0,0.0,5.0,14.103851511653946,1.0,0.7304631471189666,8.881411175249276,3.0,3.0,2.0,8.93850105069204,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,4.0
14.0,4.0,5.859551208605442,18.701757985250964,1.0,2.0,2.0,3.0,1.0,0.0,2.0,19.0,4.0,4.0,4.0,6.0,2.440268378362637,2.055641538058108,14.178149219316415,14.179713812657004,4.0,2.0,11.0,11.0,2.0,13.496903957925936,3.0,2.0,5.0,4.0,3.0,1.0,4.0,10.946836606797339,1.0,0.0,9.222126215438918,12.054211355589617,5.0,4.0,1.0,3.0,12.054211355589617,12.054211355589617,0.0,14.103851511653946,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3.0,2.440268378362637,7.0,0.7304631471189666,3.0,2.0,14.178149219316415,2.0,1.1943176378757767,10.634887347225343,3.0,3.0,2.0,0.0,2.885846472488202,0.0,0.0,8.081454683660327,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0
14.0,3.0,6.448232316019433,20.50662108948063,1.0,0.0,3.0,3.0,1.0,0.0,2.0,13.0,4.0,4.0,4.0,6.0,2.2596737867230705,2.2596737867230705,14.132483878148479,14.132483878148479,2.0,2.0,8.0,3.0,2.0,9.492944395952554,3.0,2.0,2.0,3.0,3.0,1.0,5.0,9.616086912297321,3.0,7.812235750158614,7.382905995629807,11.155152787887882,5.0,3.0,1.0,3.0,12.238865155288721,11.155152787887882,0.0,13.757329159016129,0.0,0.7304631471189666,0.7304631471189666,1.1943176378757767,1.5409627556327752,0.7304631471189666,2.0,2.440268378362637,7.0,0.7304631471189666,4.0,5.0,14.132483878148479,1.0,1.1943176378757767,10.463745203158789,3.0,3.0,2.0,8.355622538951035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0
11.0,3.0,6.221213632878419,21.2480098371008,1.0,0.0,3.0,3.0,1.0,0.0,2.0,17.0,4.0,4.0,4.0,5.0,2.2596737867230705,2.6025944687727294,14.103851511653946,14.189087426187385,1.0,2.0,8.0,8.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,12.374859997919224,12.374859997919224,5.0,4.0,1.0,3.0,12.52811325381343,0.0,0.0,12.52811325381343,0.0,0.7304631471189666,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3.0,2.2596737867230705,7.0,0.7304631471189666,4.0,5.0,14.103851511653946,1.0,0.7304631471189666,9.025890350388508,3.0,3.0,2.0,0.0,4.792129643835174,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,2.0,4.0,2.0
3.0,3.0,6.448232316019433,21.74553971588407,1.0,0.0,3.0,3.0,1.0,2.0,2.0,17.0,4.0,4.0,0.0,5.0,2.055641538058108,2.055641538058108,14.10863912353132,14.10863912353132,4.0,2.0,4.0,5.0,2.0,5.559490358416789,2.0,2.0,2.0,3.0,3.0,2.0,4.0,11.64405894253928,1.0,0.0,9.207511306740143,12.560421753361561,5.0,2.0,1.0,3.0,12.9591822856806,0.0,0.0,12.9591822856806,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,2.0,2.055641538058108,7.0,1.1943176378757767,4.0,5.0,14.10863912353132,1.0,0.7304631471189666,9.558415980517164,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0
